artist,available_markets,genre,name,popularity,total_tracks,release_year
Kamasi Washington,182,Jazz,The Metallica Blacklist,42,53,2021
Kamasi Washington,184,Jazz,The Get Down: Original Soundtrack From The Netflix Original Series (Deluxe Version),41,24,2016
Kamasi Washington,185,Jazz,Enigmatic Society,40,9,2023
Kamasi Washington,185,Jazz,DRONES,36,13,2021
Kamasi Washington,185,Jazz,Velvet Portraits,35,14,2016
Kamasi Washington,185,Jazz,Swagism,34,18,2018
Kamasi Washington,185,Jazz,Fine Tune,33,12,2023
Kamasi Washington,185,Jazz,Spirit Reflection (Deluxe Edition),31,26,2017
Kamasi Washington,183,Jazz,A Small Light (Songs from the Limited Series),31,8,2023
Kamasi Washington,185,Jazz,"Sounds Of Crenshaw, Vol. 1",30,13,2017
Kamasi Washington,185,Jazz,Spirit Reflection,25,10,2017
Kamasi Washington,184,Jazz,The Breaks,24,15,2021
Kamasi Washington,185,Jazz,Interstellar Black Space,23,16,2022
Kamasi Washington,185,Jazz,Curly,23,9,2023
Kamasi Washington,185,Jazz,Operation Funk (Live),22,13,2022
Kamasi Washington,185,Jazz,"Flutes, Echoes, It's All Happening!",21,9,2016
Kamasi Washington,185,Jazz,"Pig Feet (feat. Kamasi Washington, G Perico & Daylyt)",19,1,2020
Kamasi Washington,185,Jazz,Astral Progressions,18,10,2016
Kamasi Washington,183,Jazz,Liberated / Music For the Movement Vol. 3,18,5,2021
Kamasi Washington,149,Jazz,"(I'm just) Chillin', on Fire",16,18,2023
Kamasi Washington,185,Jazz,In My Time,14,10,2005
Kamasi Washington,185,Jazz,Ancient Future,14,8,2023
Kamasi Washington,185,Jazz,Mr. Dynamite,12,10,2011
Kamasi Washington,185,Jazz,Empyrean Tones,12,8,2019
Kamasi Washington,184,Jazz,The Breaks (DJ Mix),10,15,2021
Kamasi Washington,184,Jazz,Everything Is Recorded by Richard Russell,35,12,2018
Kamasi Washington,185,Jazz,Relationships,9,14,2017
Kamasi Washington,185,Jazz,Emergency Exit,8,11,2020
Kamasi Washington,182,Jazz,Wejene Aola,8,2,2016
Kamasi Washington,185,Jazz,Jaz and the Children at Play,7,12,2022
Count Basie,136,Jazz,Count Basie Meets Jimmy Rushing,23,19,2024
Count Basie,184,Jazz,Jive At Five,9,12,2023
Count Basie,185,Jazz,In Concert,13,19,2023
Count Basie,183,Jazz,Late Night Basie,20,7,2023
Count Basie,185,Jazz,"Live at Fabrik Hamburg 1981, Vol. 1",8,7,2023
Count Basie,185,Jazz,Classics From The Master Tapes (Audiophile Edition),14,40,2022
Count Basie,185,Jazz,Count Basie and His Orchestra,18,14,2021
Count Basie,184,Jazz,Joe Willims Sings - Count Basie Plays and Swings,9,21,2020
Count Basie,184,Jazz,Dance Sessions,9,20,2020
Count Basie,185,Jazz,Basic Basie,10,12,2014
Count Basie,184,Jazz,The Essential Count Basie,25,48,2014
Count Basie,181,Jazz,Count Basie: Verve Ultimate Cool,7,12,2013
Count Basie,184,Jazz,On My Way And Shoutin' Again,22,10,2009
Count Basie,181,Jazz,Basie Swings Standards,11,12,2009
Count Basie,184,Jazz,"The Columbia, Okeh & Vocalion Sessions (1936-1940) Vol. 4",8,23,2008
Count Basie,184,Jazz,"The Columbia, Okeh & Vocalion Sessions (1936-1940) Vol. 3",6,20,2008
Count Basie,184,Jazz,"The Columbia, Okeh & Vocalion Sessions (1936-1940) Vol. 2",6,20,2008
Count Basie,184,Jazz,"The Columbia, Okeh & Vocalion Sessions (1936-1940) Vol. 1",10,20,2008
Count Basie,185,Jazz,Tony Bennett & Count Basie,7,20,2007
Count Basie,183,Jazz,Blues By Basie,7,12,2007
Count Basie,181,Jazz,Saga Jazz: Small Groups Studio Sides 1950-1952,6,24,2006
Count Basie,184,Jazz,The Complete Clef & Verve Fifties Studio Recordings,27,146,2005
Count Basie,185,Jazz,Basie At Birdland,11,17,2004
Count Basie,185,Jazz,The Count Basie Story,12,26,2004
Count Basie,184,Jazz,Count Basie At Newport,14,13,2004
Count Basie,185,Jazz,Chairman Of The Board,26,12,2003
Count Basie,184,Jazz,Count Basie's Finest Hour,6,16,2002
Count Basie,184,Jazz,Count Basie: Ken Burns's Jazz,6,19,2000
Count Basie,184,Jazz,Fancy Pants,15,8,2000
Count Basie,184,Jazz,Atomic Swing,8,13,1999
Count Basie,184,Jazz,Straight Ahead,39,9,1998
Count Basie,171,Jazz,Live At The Sands [Before Frank],18,14,1998
Count Basie,182,Jazz,Planet Jazz - Jazz Budget Series,6,15,1997
Count Basie,185,Jazz,Count Basie & Sarah Vaughan,14,14,1996
Count Basie,184,Jazz,The Golden Years,6,61,1996
Count Basie,184,Jazz,Count Basie & His Great Vocalists,7,16,1995
Count Basie,184,Jazz,Verve Jazz Masters 2: Count Basie,8,16,1994
Count Basie,185,Jazz,The Complete Atomic Basie,31,16,1994
Count Basie,184,Jazz,Jazz Masters,11,20,1994
Count Basie,184,Jazz,This Time By Basie,20,16,1993
Count Basie,184,Jazz,The Complete Decca Recordings,38,63,1992
Count Basie,184,Jazz,Compact Jazz: Count Basie Plays The Blues,7,18,1992
Count Basie,185,Jazz,Breakfast Dance And Barbecue,11,18,1991
Count Basie,184,Jazz,Our Shining Hour,19,12,1991
Count Basie,184,Jazz,Arthur Prysock/Count Basie,11,14,1989
Count Basie,184,Jazz,Count Basie And Friends,17,9,1988
Count Basie,184,Jazz,"The Essential Count Basie, Volume Ii",8,16,1987
Count Basie,184,Jazz,"The Essential Count Basie, Vol. I",7,16,1987
Count Basie,184,Jazz,Diane Schuur And The Count Basie Orchestra,18,12,1987
Count Basie,184,Jazz,"Yessir, That's My Baby",8,8,1986
Count Basie,184,Jazz,Live In Japan '78,7,12,1985
Count Basie,184,Jazz,88 Basie Street,10,6,1984
Count Basie,184,Jazz,The Timekeepers,8,7,1983
Count Basie,184,Jazz,Farmer's Market Barbecue,8,8,1982
Count Basie,184,Jazz,On The Road,10,10,1980
Count Basie,184,Jazz,Night Rider,7,6,1980
Count Basie,184,Jazz,The Gifted Ones,10,6,1979
Count Basie,183,Jazz,A Perfect Match,8,11,1979
Count Basie,183,Jazz,A Classy Pair,9,9,1979
Count Basie,184,Jazz,Prime Time,14,8,1977
Count Basie,184,Jazz,I Told You So,6,10,1976
Count Basie,184,Jazz,Basie & Zoot,8,8,1976
Count Basie,184,Jazz,The Basie Big Band,22,9,1975
Count Basie,184,Jazz,Satch And Josh,18,10,1975
Count Basie,184,Jazz,The Bosses,10,10,1974
Count Basie,185,Jazz,Super Chief,8,40,1972
Count Basie,185,Jazz,Afrique,8,8,1971
Count Basie,184,Jazz,Standing Ovation,32,13,1969
Count Basie,184,Jazz,The Board Of Directors,21,11,1968
Count Basie,184,Jazz,The Board Of Directors Annual Report,12,10,1968
Count Basie,184,Jazz,Basie's Beat,15,10,1967
Count Basie,185,Jazz,Tony Bennett With Count Baise,30,10,1967
Count Basie,184,Jazz,Basie's Beatle Bag,22,12,1966
Count Basie,184,Jazz,It Might As Well Be Swing,47,10,1964
Count Basie,184,Jazz,Basie Land,7,10,1964
Count Basie,184,Jazz,Li'l Ol' Groovemaker... Basie!,8,9,1963
Count Basie,184,Jazz,Frankly Basie / Count Basie Plays The Hits Of Frank Sinatra,23,15,1963
Count Basie,184,Jazz,Sinatra/Basie: The Complete Reprise Studio Recordings,65,20,1962
Count Basie,184,Jazz,Sinatra-Basie: An Historic Musical First,20,10,1962
Count Basie,184,Jazz,Kansas City Suite: The Music of Benny Carter,20,10,1961
Count Basie,184,Jazz,First Time! The Count Meets The Duke,27,15,1961
Count Basie,184,Jazz,"Not Now, I'll Tell You When",11,9,1960
Count Basie,184,Jazz,Hall Of Fame,20,11,1959
Count Basie,185,Jazz,"Basie Swings, Bennett Sings",20,12,1959
Count Basie,185,Jazz,The Atomic Mr Basie,43,11,1958
Count Basie,184,Jazz,One O'Clock Jump (Expanded Edition),10,13,1957
Count Basie,184,Jazz,The Swinging Count!,10,12,1956
Count Basie,184,Jazz,"The Greatest!! Count Basie Plays, Joe Williams Sings Standards",21,12,1956
Count Basie,184,Jazz,King Of Swing,9,10,1956
Count Basie,184,Jazz,April In Paris (Expanded Edition),36,17,1956
Count Basie,184,Jazz,The Count!,11,12,1955
Count Basie,184,Jazz,Dance Session,9,10,1953
Count Basie,184,Jazz,"The Essential Count Basie, Volume Iii",15,16,1940
Count Basie,184,Jazz,Jazz Moods: Hot,7,14,1936
Count Basie,184,Jazz,America's #1 Band,25,90,1936
Count Basie,95,Jazz,Father Daughter Dance,7,30,2022
Count Basie,181,Jazz,"Saga Blues: Kansas City ""Jumping the Blues from 6 to 6""",7,22,2007
Count Basie,133,Jazz,Jazz Moods: Sounds Of Spring,7,12,2005
Count Basie,136,Jazz,Your Favorite Love Songs,7,30,2023
Count Basie,185,Jazz,Themes Of The Big Bands: Let's Dance! (1934-1947),7,17,2001
Count Basie,185,Jazz,The Golden Swing of Black Dyke,7,18,2004
Count Basie,184,Jazz,Cole Porter & Irving Berlin Songbook Classics,7,22,2012
Count Basie,136,Jazz,Pop Perfection,7,41,2023
Count Basie,184,Jazz,The Fabulous Big Band Collection - More Fabulous Big Band,7,15,1998
Count Basie,185,Jazz,Christmas Big Band & Swing Hits,6,21,1960
Count Basie,45,Jazz,Jazz - Beginner,6,24,2008
Count Basie,56,Jazz,60s Jazz Hits,6,34,2019
Count Basie,181,Jazz,This Is Jazz #26,6,17,1936
Count Basie,95,Jazz,Jazz弛放夜,6,28,2022
Count Basie,184,Jazz,Gold: Jazz Divas,6,18,2007
Count Basie,170,Jazz,Original Album Series,6,57,2015
Count Basie,184,Jazz,Golden Legends: Jazz Legends,6,14,2005
Count Basie,182,Jazz,Swing – The Best of Jazz for Dancin',6,30,2015
Count Basie,185,Jazz,Ballads,6,13,2002
Count Basie,169,Jazz,Pure... Jazz,6,58,2010
Sufjan Stevens,185,Indie Pop,Seven Swans (Deluxe Edition),55,14,2024
Sufjan Stevens,185,Indie Pop,Javelin,54,10,2023
Sufjan Stevens,185,Indie Pop,Reflections,32,7,2023
Sufjan Stevens,185,Indie Pop,A Beginner's Mind,47,14,2021
Sufjan Stevens,185,Indie Pop,Convocations,33,49,2021
Sufjan Stevens,185,Indie Pop,The Ascension,39,15,2020
Sufjan Stevens,185,Indie Pop,Aporia,33,21,2020
Sufjan Stevens,185,Indie Pop,The Decalogue,17,10,2019
Sufjan Stevens,185,Indie Pop,The Greatest Gift,46,12,2017
Sufjan Stevens,185,Indie Pop,Planetarium,40,17,2017
Sufjan Stevens,185,Indie Pop,Carrie & Lowell Live,33,16,2017
Sufjan Stevens,185,Indie Pop,Carrie & Lowell,73,11,2015
Sufjan Stevens,185,Indie Pop,Silver & Gold,27,58,2012
Sufjan Stevens,185,Indie Pop,All Delighted People,36,8,2010
Sufjan Stevens,185,Indie Pop,The Age of Adz,53,11,2010
Sufjan Stevens,185,Indie Pop,The BQE,22,13,2009
Sufjan Stevens,185,Indie Pop,Run Rabbit Run,17,13,2009
Sufjan Stevens,185,Indie Pop,Songs For Christmas,35,42,2006
Sufjan Stevens,185,Indie Pop,The Avalanche,37,21,2006
Sufjan Stevens,184,Indie Pop,Illinois,61,22,2005
Sufjan Stevens,185,Indie Pop,A Sun Came (reissue),30,21,2004
Sufjan Stevens,185,Indie Pop,Enjoy Your Rabbit,19,14,2004
Sufjan Stevens,185,Indie Pop,Seven Swans,53,12,2004
Sufjan Stevens,185,Indie Pop,Michigan,47,15,2003
Sufjan Stevens,185,Indie Pop,A Running Start,28,3,2023
Sufjan Stevens,185,Indie Pop,Will Anybody Ever Love Me?,32,2,2023
Sufjan Stevens,185,Indie Pop,Ekstasis,9,1,2023
Sufjan Stevens,185,Indie Pop,Fourth of July,46,3,2022
Sufjan Stevens,185,Indie Pop,Cimmerian Shade / You Give Death A Bad Name,20,2,2021
Sufjan Stevens,185,Indie Pop,Back to Oz / Fictional California,30,2,2021
Sufjan Stevens,185,Indie Pop,Reach Out / Olympus,25,2,2021
Sufjan Stevens,185,Indie Pop,Video Game,6,2,2020
Sufjan Stevens,185,Indie Pop,America,20,2,2020
Sufjan Stevens,185,Indie Pop,Love Yourself / With My Whole Heart,37,4,2019
Sufjan Stevens,185,Indie Pop,Lonely Man of Winter,19,3,2018
Sufjan Stevens,185,Indie Pop,Tonya Harding,24,2,2017
Sufjan Stevens,183,Indie Pop,Mystery of Love,62,1,2017
Sufjan Stevens,185,Indie Pop,Chicago (Demo),37,1,2016
Sufjan Stevens,185,Indie Pop,Blue Bucket of Gold (Remix),6,1,2015
Sufjan Stevens,185,Indie Pop,Exploding Whale,10,2,2015
Sufjan Stevens,185,Indie Pop,A Little Lost,16,1,2014
Stan Getz,136,Jazz,Late Night Stan Getz,30,88,2024
Stan Getz,185,Jazz,Unissued Session Copenhagen 1977,32,9,2024
Stan Getz,185,Jazz,The Oscar Pettiford Memorial Concert,25,15,2024
Stan Getz,95,Jazz,The Girl From Ipanema,39,30,2023
Stan Getz,184,Jazz,Get Jazz,18,11,2023
Stan Getz,184,Jazz,Lullaby Of Birdland,13,13,2023
Stan Getz,183,Jazz,Maison Ronde (Live Paris '71),7,10,2023
Stan Getz,183,Jazz,On Savoy: Stan Getz,10,15,2022
Stan Getz,185,Jazz,Billie and Stan,39,12,2022
Stan Getz,185,Jazz,Don't Bother,14,15,2021
Stan Getz,185,Jazz,Stan Getz - The Legend on Saxophone,11,21,2021
Stan Getz,184,Jazz,Getz At The Gate (Live),14,16,2019
Stan Getz,181,Jazz,"Genius of Jazz - Stan Getz, Vol. 3",20,10,2018
Stan Getz,183,Jazz,Split Kick,14,8,2017
Stan Getz,185,Jazz,Tenor Contrasts (Remastered 2016),13,16,2016
Stan Getz,185,Jazz,"All That Jazz, Vol. 69: Stan Getz & Friends – Boppin' in Studio & on Stage (2016 Remaster)",7,18,2016
Stan Getz,185,Jazz,Moments in Time,7,8,2016
Stan Getz,185,Jazz,Getz / Gilberto ‘76,38,13,2016
Stan Getz,185,Jazz,"All That Jazz, Vol. 34: Stan Getz – A Man and His Saxophone in Studio and on Stage (2015 Digital Remaster)",8,17,2015
Stan Getz,178,Jazz,A Nightingale Sang in Berkeley Square,17,87,2014
Stan Getz,185,Jazz,At Nalen With Bengt Hallberg,8,13,2013
Stan Getz,184,Jazz,Jazz for Cocktails,14,19,2013
Stan Getz,174,Jazz,Stan Getz: Verve Ultimate Cool,17,10,2013
Stan Getz,184,Jazz,Jazz Portraits: Stan Getz (Remastered),9,25,2012
Stan Getz,184,Jazz,Itinéraire d'un génie,7,24,2011
Stan Getz,102,Jazz,Stan Getz/Cal Tjader Sextet [Original Jazz Classics Remasters],11,7,2011
Stan Getz,184,Jazz,Quintets: The Clef & Norgran Studio Albums,21,45,2011
Stan Getz,185,Jazz,At Nalen With Jan Johansson (Live At The Swedish Harlem),6,12,2011
Stan Getz,184,Jazz,Standards: Great Songs/Great Performances,6,8,2010
Stan Getz,184,Jazz,People Time,21,51,2009
Stan Getz,184,Jazz,Gold,18,26,2008
Stan Getz,184,Jazz,Stan Getz: The Bossa Nova Albums,27,39,2008
Stan Getz,185,Jazz,Reflections,21,34,2007
Stan Getz,184,Jazz,More Stan Getz For Lovers,22,11,2006
Stan Getz,100,Jazz,Plays For Lovers,13,9,2006
Stan Getz,184,Jazz,Reflections,22,11,2003
Stan Getz,181,Jazz,Saga Jazz: And The Guitarists,6,20,2003
Stan Getz,96,Jazz,Bossas & Ballads,20,9,2003
Stan Getz,184,Jazz,The Definitive Stan Getz,9,12,2002
Stan Getz,184,Jazz,Getz Plays Jobim: The Girl From Ipanema,14,14,2002
Stan Getz,184,Jazz,Getz For Lovers,41,15,2002
Stan Getz,184,Jazz,The Complete Savoy Recordings,13,22,2002
Stan Getz,184,Jazz,Quiet Now: Body And Soul,11,15,2000
Stan Getz,184,Jazz,What The World Needs Now - Stan Getz Plays Burt Bacharach And David,19,15,1998
Stan Getz,184,Jazz,Ultimate Stan Getz,13,12,1998
Stan Getz,184,Jazz,Jazz 'Round Midnight: Bossa Nova,34,13,1998
Stan Getz,185,Jazz,Complete Roost Recordings,36,59,1997
Stan Getz,91,Jazz,Soul Eyes,7,8,1997
Stan Getz,182,Jazz,Sony Jazz Portrait,30,9,1996
Stan Getz,184,Jazz,Bossa Nova: Verve Jazz Masters 53: Stan Getz,25,16,1996
Stan Getz,133,Jazz,Blue Skies,13,6,1995
Stan Getz,184,Jazz,Nobody Else But Me,40,10,1994
Stan Getz,183,Jazz,Verve Jazz Masters 8: Stan Getz,9,10,1994
Stan Getz,184,Jazz,Jazz 'Round Midnight,27,14,1993
Stan Getz,184,Jazz,The Essential Stan Getz: The Getz Songbook,46,14,1992
Stan Getz,102,Jazz,Early Stan,17,13,1991
Stan Getz,100,Jazz,Stan Getz With Cal Tjader,27,7,1990
Stan Getz,184,Jazz,Apasionado,10,8,1990
Stan Getz,184,Jazz,Stan Getz At Storyville Vol I & II,10,13,1990
Stan Getz,184,Jazz,The Girl From Ipanema - The Bossa Nova Years,53,51,1989
Stan Getz,184,Jazz,Stan Getz And J.J. Johnson At The Opera House (Live / 1957),23,10,1987
Stan Getz,88,Jazz,Stan Getz Quartets (Remastered),26,14,1984
Stan Getz,184,Jazz,The Master,6,4,1982
Stan Getz,184,Jazz,The Peacocks,18,13,1977
Stan Getz,184,Jazz,Stan Getz & Bill Evans,49,11,1973
Stan Getz,184,Jazz,Didn't We,16,10,1969
Stan Getz,184,Jazz,Sweet Rain,32,5,1967
Stan Getz,153,Jazz,Voices,29,11,1967
Stan Getz,184,Jazz,Stan Getz With Guest Artist Laurindo Almeida,36,6,1966
Stan Getz,184,Jazz,Getz/Gilberto (Expanded Edition),68,18,1964
Stan Getz,184,Jazz,Getz/Gilberto,50,10,1964
Stan Getz,184,Jazz,Jazz Moods - Cool,34,11,1964
Stan Getz,184,Jazz,Getz/Gilberto #2,45,10,1964
Stan Getz,184,Jazz,Jazz Samba Encore!,58,11,1963
Stan Getz,184,Jazz,Jazz Samba,51,7,1962
Stan Getz,184,Jazz,Focus,20,9,1962
Stan Getz,80,Jazz,Recorded Fall '61,47,6,1961
Stan Getz,184,Jazz,Cool Velvet: Stan Getz And Strings,33,10,1960
Stan Getz,184,Jazz,"At Large (Live In Kildevælds Church, Copenhagen, Denmark / 1960)",16,14,1960
Stan Getz,183,Jazz,The Soft Swing,8,5,1959
Stan Getz,184,Jazz,Stan Getz And Gerry Mulligan/Stan Getz And The Oscar Peterson Trio,32,6,1959
Stan Getz,73,Jazz,For Musicians Only,17,5,1958
Stan Getz,183,Jazz,Getz Meets Mulligan In Hi-Fi,39,8,1957
Stan Getz,184,Jazz,Stan Getz And The Oscar Peterson Trio,39,7,1957
Stan Getz,184,Jazz,Stan Getz '57,6,5,1957
Stan Getz,184,Jazz,Opus De Bop,6,12,1957
Stan Getz,184,Jazz,Award Winner (Expanded Edition),15,15,1957
Stan Getz,184,Jazz,Stan Getz In Stockholm,34,8,1956
Stan Getz,184,Jazz,Diz And Getz,20,9,1955
Stan Getz,183,Jazz,Stan Getz At The Shrine,17,10,1955
Stan Getz,184,Jazz,West Coast Jazz (Expanded Edition),35,13,1955
Stan Getz,83,Jazz,Stan Getz Plays (Expanded Edition),33,16,1955
Stan Getz,183,Jazz,Stan Getz Plays,15,11,1955
Stan Getz,184,Jazz,Stan Getz And The Cool Sounds,33,10,1955
Stan Getz,184,Jazz,Hamp & Getz,35,7,1955
Stan Getz,184,Jazz,Bossa Nova For Lovers,10,16,2003
Stan Getz,184,Jazz,Ultimate Dizzy Gillespie,10,12,1998
Stan Getz,136,Jazz,Throwback Hits: The 60’s,10,41,2023
Stan Getz,136,Jazz,The Very Best Of Jazz,10,37,2023
Stan Getz,184,Jazz,The Cole Porter Songbook,10,48,1992
Stan Getz,88,Jazz,Work From Home with George Gershwin,10,44,2020
Stan Getz,102,Jazz,The Brothers,10,11,1989
Stan Getz,95,Jazz,Relax Jazz Café,10,48,2020
Stan Getz,184,Jazz,Jazz Number 1's,10,17,2007
Stan Getz,182,Jazz,Je n'aime toujours pas le jazz mais ça j'aime bien,10,75,2013
Stan Getz,126,Jazz,Lifestyle2 - Latin Jazz Vol 2 (International Version),10,29,2009
Stan Getz,184,Jazz,Chet Baker Love Songs,10,5,2006
Stan Getz,95,Jazz,Best Jazz of 2022,9,45,2023
Stan Getz,185,Jazz,Easy Living: Cool Jazz Classics,9,29,2018
Stan Getz,184,Jazz,Romance: The Vocal Styling Of Oscar Peterson,9,12,1952
Stan Getz,95,Jazz,Jazz For Kids,9,37,2022
Stan Getz,51,Jazz,Lovely Jazz The Ladies Sing,9,93,2013
Stan Getz,49,Jazz,Yacht Jazz,9,28,2019
Stan Getz,56,Jazz,Barbecue Jazz,9,28,2019
Stan Getz,185,Jazz,Metronome Records - 40 år med svensk musik,9,53,2012
Stan Getz,185,Jazz,Autumn Jazz,9,25,2018
Stan Getz,177,Jazz,Soft Jazz Classics,9,26,2018
Stan Getz,136,Jazz,Mix: Romantic Jazz Hits,9,25,2024
Stan Getz,33,Jazz,'Round Midnight,9,36,2013
Stan Getz,136,Jazz,Éxitos De Los 60 En España,9,49,2023
Stan Getz,181,Jazz,Cool Jazz 2015,9,35,2015
Stan Getz,185,Jazz,Dark Academia - Jazz,9,26,2021
Stan Getz,185,Jazz,Metronome Records 1949-2009,8,80,2009
Stan Getz,95,Jazz,Calm Jazz,8,30,2022
Stan Getz,135,Jazz,Award Winning Songs,8,30,2023
Stan Getz,95,Jazz,POPULAR REMIXES VOL 5,8,31,2024
Stan Getz,49,Jazz,My Jazz Moments 1960-1970,8,12,2016
Stan Getz,15,Jazz,Bossa Nova Hits,8,30,2018
Stan Getz,178,Jazz,Svensk jazzhistoria vol. 8 (1956-1959) - Topsy Theme,8,63,2002
Stan Getz,185,Jazz,"Kenton, Stan: Macgregor Transcriptions, Vol. 5 (1944-1945)",8,21,2004
Stan Getz,95,Jazz,Las Mejores De Los Años 60,8,35,2023
Stan Getz,182,Jazz,Vive le Cinema (The Coolest Soundtracks of French Film),8,19,2016
Stan Getz,181,Jazz,Ultimate Brazil Chillout Album,8,16,2014
Stan Getz,136,Jazz,Autumn Vibrations,8,45,2023
Stan Getz,184,Jazz,Compact Jazz - The Seventies,8,12,1993
Stan Getz,95,Jazz,Bossa Nova para relajarse,8,31,2023
Stan Getz,92,Jazz,Jazz Legends - Songs Of Cole Porter/Rodgers & Hart/Gershwin,8,50,2002
Stan Getz,182,Jazz,Sax For Lovers,8,10,1996
Stan Getz,182,Jazz,Silver Memories: Reminiscence,8,15,2016
Stan Getz,30,Jazz,Snuggle By The Fire,7,29,2019
Stan Getz,184,Jazz,New York For Lovers,7,11,2005
Stan Getz,168,Jazz,Absolute Jazz,7,50,2019
Stan Getz,136,Jazz,超集中：インスト・ヒット！,7,41,2024
Stan Getz,185,Jazz,Swedish Jazz,7,50,2019
Stan Getz,179,Jazz,Dinner Jazz Classics,7,30,2017
Stan Getz,184,Jazz,Classic Jazz,7,25,2019
Stan Getz,88,Jazz,Work From Home with Dizzy Gillespie,7,40,2020
Stan Getz,136,Jazz,Best of Lady Jazz Singers,7,20,2023
Stan Getz,177,Jazz,Instrumental Jazz Classics,7,28,2017
Stan Getz,184,Jazz,"Legacy [Feat. ""The Sound” of Stan Getz]",7,2,2021
Stan Getz,184,Jazz,The Best Of Bill Evans On Verve,6,12,1995
Stan Getz,116,Jazz,Jazz Moods: An Intimate Evening,6,33,2000
Stan Getz,106,Jazz,Prestige Profiles: Coleman Hawkins,6,19,2004
Stan Getz,185,Jazz,100 Jazz,6,100,2021
Stan Getz,96,Jazz,Jazz Moods: Jazz By The Fire,6,11,2000
Stan Getz,95,Jazz,BRAZIL ALL STARS : BOSSA NOVA HITS,6,40,2023
Stan Getz,178,Jazz,Bossa Nova Masters : The Best Music from Brazil,6,30,2014
Stan Getz,56,Jazz,60s Jazz Hits,6,34,2019
Stan Getz,95,Jazz,Grandes Temazos: Invierno,6,30,2023
Stan Getz,184,Jazz,"Savoy's Finest, Vol. 2",6,10,2009
Stan Getz,185,Jazz,The Legendary Years - Jazz in Sweden 1949-1961,6,160,2011
Stan Getz,184,Jazz,Jazz Giants '58,6,5,1958
Stan Getz,95,Jazz,Summer Bossa Nova,6,28,2022
Stan Getz,184,Jazz,The Essential Oscar Peterson: The Swinger,6,13,1992
Stan Getz,31,Jazz,Jazz Love,6,29,2018
Stan Getz,171,Jazz,Vintage 50's Swedish Jazz 1949-1961,6,150,2014
Stan Getz,184,Jazz,The Best Of For Lovers,6,50,2011
Stan Getz,185,Jazz,Speechless,6,12,2017
Stan Getz,169,Jazz,Pure... Jazz,6,58,2010
Suki Waterhouse,185,Indie Pop,I Can't Let Go,63,10,2022
Suki Waterhouse,185,Indie Pop,Supersad,57,5,2024
Suki Waterhouse,185,Indie Pop,My Fun,61,3,2024
Suki Waterhouse,185,Indie Pop,OMG,60,2,2024
Suki Waterhouse,183,Indie Pop,NYE [Feat. Suki Waterhouse],39,2,2023
Suki Waterhouse,185,Indie Pop,To Love,30,2,2023
Suki Waterhouse,185,Indie Pop,Every Day's A Lesson In Humility,41,2,2023
Suki Waterhouse,185,Indie Pop,Milk Teeth,46,6,2022
Suki Waterhouse,185,Indie Pop,Nostalgia,46,1,2022
Suki Waterhouse,185,Indie Pop,Good Looking,74,3,2022
Suki Waterhouse,185,Indie Pop,Moves,30,2,2021
Suki Waterhouse,185,Indie Pop,Johanna,53,1,2019
Suki Waterhouse,185,Indie Pop,Coolest Place in the World,39,1,2019
Suki Waterhouse,185,Indie Pop,Valentine,37,1,2018
Suki Waterhouse,185,Indie Pop,Brutally,43,1,2016
London Symphony Orchestra,182,Classical,New World Symphony,18,4,2024
London Symphony Orchestra,185,Classical,Meyerbeer: Le Prophète (Live),28,55,2024
London Symphony Orchestra,185,Classical,"Beethoven, Haydn & Others: Orchestral Works (Live)",23,39,2024
London Symphony Orchestra,185,Classical,Lloyd: The Piano Concertos,15,15,2024
London Symphony Orchestra,183,Classical,Schubert: Symphony No. 9; Weber: Oberon Overture (2024 Remaster),12,5,2024
London Symphony Orchestra,185,Classical,Gounod -Smetana - Dvořák - Adam - Classical Highlights Vol. 1,6,10,2024
London Symphony Orchestra,185,Classical,Christopher Schmitz: Violin Concerto & Symphony No. 1,10,8,2024
London Symphony Orchestra,183,Classical,"Mozart: Symphonies Nos. 39 & 41; Overture, Le nozze di Figaro (Remastered by Andrew Hallifax 2024)",9,9,2024
London Symphony Orchestra,183,Classical,"Mozart: Overtures; Mozart, R. Strauss: Opera Arias (Remastered 2024)",7,9,2024
London Symphony Orchestra,183,Classical,J. Strauss II: Waltzes (Remastered 2024),9,10,2024
London Symphony Orchestra,185,Classical,"Britten: Spring Symphony, Sinfonia da Requiem, The Young Person's Guide to the Orchestra",17,22,2024
London Symphony Orchestra,185,Classical,Prokofiev: Symphony No. 3,7,4,2024
London Symphony Orchestra,185,Classical,Janáček: Katya Kabanova,16,32,2024
London Symphony Orchestra,184,Classical,Copland Conducts Music for a Great City & Statements for Orchestra,6,10,2024
London Symphony Orchestra,185,Classical,A Timeless Motif,11,10,2023
London Symphony Orchestra,185,Classical,"Elgar: Symphonies Nos 1-3, Enigma Variations, Cello Concerto, Marches",9,40,2023
London Symphony Orchestra,183,Classical,Maestro: Music by Leonard Bernstein (Original Soundtrack),30,21,2023
London Symphony Orchestra,185,Classical,Prokofiev: Symphony No. 5,7,4,2023
London Symphony Orchestra,185,Classical,Illumine,12,17,2023
London Symphony Orchestra,183,Classical,Britten: War Requiem (2023 Remastered Version),13,31,2023
London Symphony Orchestra,185,Classical,Bruckner: Symphony No. 7,7,4,2023
London Symphony Orchestra,184,Classical,Sergei Prokofjew: Aschenputtel,8,50,2023
